CustomerKey,OrderDate,ProductKey,year,Teritory,sub_category,main_category,OrderQuantity,Age,Price,Cost,Payed
12112,2021-09-19,362,2021,Southwest,1,1,1,71,2049.1,1105.81,2049.1
11300,2021-09-20,484,2021,Canada,29,4,2,61,7.95,2.97,15.9
19547,2021-09-20,462,2021,Southwest,20,3,2,63,23.55,9.71,47.1
19547,2021-09-20,220,2021,Southwest,31,4,1,63,33.64,12.03,33.64
19547,2021-09-20,385,2021,Southwest,2,1,1,63,1000.44,605.65,1000.44
18190,2021-09-21,223,2021,Australia,19,3,3,46,8.64,5.71,25.92
13927,2021-09-21,476,2021,Southwest,22,3,1,58,69.99,26.18,69.99
13927,2021-09-21,590,2021,Southwest,1,1,1,58,769.49,419.78,769.49
11869,2021-09-21,480,2021,Canada,37,4,3,54,2.29,0.86,6.87
11869,2021-09-21,536,2021,Canada,37,4,3,54,29.99,11.22,89.97
11869,2021-09-21,528,2021,Canada,37,4,2,54,4.99,1.87,9.98
28444,2021-09-21,475,2021,France,22,3,1,46,69.99,26.18,69.99
28444,2021-09-21,490,2021,France,21,3,1,46,53.99,41.57,53.99
23763,2021-09-22,215,2021,France,31,4,1,49,33.64,12.03,33.64
23763,2021-09-22,580,2021,France,2,1,1,49,1700.99,1082.51,1700.99
19078,2021-09-23,528,2021,France,37,4,3,74,4.99,1.87,14.97
19078,2021-09-23,480,2021,France,37,4,2,74,2.29,0.86,4.58
19078,2021-09-23,535,2021,France,37,4,2,74,24.99,9.35,49.98
11751,2021-09-23,354,2021,Australia,1,1,1,51,2071.42,1117.86,2071.42
11751,2021-09-23,485,2021,Australia,30,4,1,51,21.98,8.22,21.98
11751,2021-09-23,490,2021,Australia,21,3,1,51,53.99,41.57,53.99
11751,2021-09-23,537,2021,Australia,37,4,1,51,35.0,13.09,35.0
11200,2021-09-24,480,2021,Canada,37,4,2,74,2.29,0.86,4.58
11200,2021-09-24,535,2021,Canada,37,4,2,74,24.99,9.35,49.98
27929,2021-09-24,529,2021,United Kingdom,37,4,1,65,3.99,1.49,3.99
22388,2021-09-26,477,2021,United Kingdom,28,4,2,85,4.99,1.87,9.98
22388,2021-09-26,472,2021,United Kingdom,25,3,1,85,63.5,23.75,63.5
16449,2021-09-26,528,2021,United Kingdom,37,4,2,43,4.99,1.87,9.98
16449,2021-09-26,220,2021,United Kingdom,31,4,1,43,33.64,12.03,33.64
28940,2021-09-26,223,2021,Australia,19,3,3,47,8.64,5.71,25.92
28940,2021-09-26,576,2021,Australia,3,1,1,47,2384.07,1481.94,2384.07
17230,2021-09-26,488,2021,Australia,21,3,1,46,53.99,41.57,53.99
16140,2021-09-26,215,2021,Canada,31,4,1,61,33.64,12.03,33.64
16140,2021-09-26,235,2021,Canada,21,3,1,61,48.07,31.72,48.07
16140,2021-09-26,373,2021,Canada,2,1,1,61,2181.56,1320.68,2181.56
15426,2021-09-27,477,2021,Australia,28,4,3,77,4.99,1.87,14.97
15426,2021-09-27,485,2021,Australia,30,4,3,77,21.98,8.22,65.94
15426,2021-09-27,478,2021,Australia,28,4,2,77,9.99,3.74,19.98
15426,2021-09-27,528,2021,Australia,37,4,2,77,4.99,1.87,9.98
15426,2021-09-27,536,2021,Australia,37,4,2,77,29.99,11.22,59.98
15426,2021-09-27,215,2021,Australia,31,4,1,77,33.64,12.03,33.64
17161,2021-09-28,477,2021,Northwest,28,4,2,71,4.99,1.87,9.98
17161,2021-09-28,487,2021,Northwest,32,4,1,71,54.99,20.57,54.99
11999,2021-09-29,466,2021,Australia,20,3,2,61,23.55,9.71,47.1
11999,2021-09-29,530,2021,Australia,37,4,2,61,4.99,1.87,9.98
11999,2021-09-29,541,2021,Australia,37,4,2,61,28.99,10.84,57.98
11999,2021-09-29,214,2021,Australia,31,4,1,61,34.99,13.09,34.99
11999,2021-09-29,577,2021,Australia,3,1,1,61,1214.85,755.15,1214.85
17387,2021-09-30,536,2021,Canada,37,4,3,49,29.99,11.22,89.97
17387,2021-09-30,528,2021,Canada,37,4,2,49,4.99,1.87,9.98
17387,2021-09-30,480,2021,Canada,37,4,1,49,2.29,0.86,2.29
11255,2021-10-02,214,2021,Northwest,31,4,1,88,34.99,13.09,34.99
11255,2021-10-02,529,2021,Northwest,37,4,1,88,3.99,1.49,3.99
12668,2021-10-02,214,2021,Australia,31,4,1,45,34.99,13.09,34.99
12668,2021-10-02,358,2021,Australia,1,1,1,45,2049.1,1105.81,2049.1
11760,2021-10-02,462,2021,Australia,20,3,2,54,23.55,9.71,47.1
15157,2021-10-03,528,2021,Canada,37,4,2,80,4.99,1.87,9.98
15157,2021-10-03,214,2021,Canada,31,4,1,80,34.99,13.09,34.99
15157,2021-10-03,537,2021,Canada,37,4,1,80,35.0,13.09,35.0
12676,2021-10-03,360,2021,Australia,1,1,1,47,2049.1,1105.81,2049.1
12676,2021-10-03,487,2021,Australia,32,4,1,47,54.99,20.57,54.99
23756,2021-10-03,480,2021,France,37,4,2,49,2.29,0.86,4.58
23756,2021-10-03,541,2021,France,37,4,2,49,28.99,10.84,57.98
23756,2021-10-03,483,2021,France,26,4,1,49,120.0,44.88,120.0
20823,2021-10-03,220,2021,Australia,31,4,1,44,33.64,12.03,33.64
20823,2021-10-03,473,2021,Australia,25,3,1,44,63.5,23.75,63.5
20823,2021-10-03,605,2021,Australia,2,1,1,44,539.99,343.65,539.99
20994,2021-10-04,464,2021,Australia,20,3,2,42,23.55,9.71,47.1
20994,2021-10-04,477,2021,Australia,28,4,2,42,4.99,1.87,9.98
20994,2021-10-04,479,2021,Australia,28,4,2,42,8.99,3.36,17.98
20994,2021-10-04,220,2021,Australia,31,4,1,42,33.64,12.03,33.64
20994,2021-10-04,604,2021,Australia,2,1,1,42,539.99,343.65,539.99
29075,2021-10-04,529,2021,Northwest,37,4,2,44,3.99,1.49,7.98
29075,2021-10-04,472,2021,Northwest,25,3,1,44,63.5,23.75,63.5
11760,2021-10-04,529,2021,Australia,37,4,2,54,3.99,1.49,7.98
11760,2021-10-04,473,2021,Australia,25,3,1,54,63.5,23.75,63.5
11760,2021-10-04,487,2021,Australia,32,4,1,54,54.99,20.57,54.99
29304,2021-10-04,223,2021,Australia,19,3,3,62,8.64,5.71,25.92
29304,2021-10-04,477,2021,Australia,28,4,3,62,4.99,1.87,14.97
29304,2021-10-04,478,2021,Australia,28,4,2,62,9.99,3.74,19.98
17387,2021-10-05,535,2021,Canada,37,4,3,49,24.99,9.35,74.97
17387,2021-10-05,223,2021,Canada,19,3,2,49,8.64,5.71,17.28
17387,2021-10-05,477,2021,Canada,28,4,2,49,4.99,1.87,9.98
17387,2021-10-05,478,2021,Canada,28,4,2,49,9.99,3.74,19.98
17387,2021-10-05,528,2021,Canada,37,4,1,49,4.99,1.87,4.99
20045,2021-10-05,485,2021,France,30,4,2,48,21.98,8.22,43.96
20045,2021-10-05,214,2021,France,31,4,1,48,34.99,13.09,34.99
20045,2021-10-05,598,2021,France,1,1,1,48,539.99,294.58,539.99
11200,2021-10-05,480,2021,Canada,37,4,2,74,2.29,0.86,4.58
11200,2021-10-05,535,2021,Canada,37,4,2,74,24.99,9.35,49.98
11187,2021-10-05,529,2021,Northwest,37,4,2,77,3.99,1.49,7.98
11187,2021-10-05,471,2021,Northwest,25,3,1,77,63.5,23.75,63.5
12353,2021-10-06,477,2021,Australia,28,4,2,48,4.99,1.87,9.98
12353,2021-10-06,478,2021,Australia,28,4,2,48,9.99,3.74,19.98
12353,2021-10-06,358,2021,Australia,1,1,1,48,2049.1,1105.81,2049.1
23732,2021-10-07,536,2021,Northwest,37,4,3,70,29.99,11.22,89.97
23732,2021-10-07,462,2021,Northwest,20,3,2,70,23.55,9.71,47.1
23732,2021-10-07,477,2021,Northwest,28,4,2,70,4.99,1.87,9.98
23732,2021-10-07,478,2021,Northwest,28,4,2,70,9.99,3.74,19.98
23732,2021-10-07,528,2021,Northwest,37,4,1,70,4.99,1.87,4.99
12301,2021-10-08,466,2021,France,20,3,2,75,23.55,9.71,47.1
12301,2021-10-08,215,2021,France,31,4,1,75,33.64,12.03,33.64
12301,2021-10-08,229,2021,France,21,3,1,75,48.07,31.72,48.07
12301,2021-10-08,561,2021,France,3,1,1,75,2384.07,1481.94,2384.07
11499,2021-10-08,484,2021,Southwest,29,4,2,47,7.95,2.97,15.9
11499,2021-10-08,485,2021,Southwest,30,4,2,47,21.98,8.22,43.96
11499,2021-10-08,528,2021,Southwest,37,4,2,47,4.99,1.87,9.98
11499,2021-10-08,537,2021,Southwest,37,4,1,47,35.0,13.09,35.0
28638,2021-10-09,223,2021,Southwest,19,3,2,48,8.64,5.71,17.28
28638,2021-10-09,529,2021,Southwest,37,4,2,48,3.99,1.49,7.98
28638,2021-10-09,539,2021,Southwest,37,4,2,48,24.99,9.35,49.98
11094,2021-10-09,535,2021,Australia,37,4,2,59,24.99,9.35,49.98
11094,2021-10-09,528,2021,Australia,37,4,1,59,4.99,1.87,4.99
11328,2021-10-09,477,2021,Canada,28,4,2,81,4.99,1.87,9.98
11328,2021-10-09,479,2021,Canada,28,4,2,81,8.99,3.36,17.98
11328,2021-10-09,563,2021,Canada,3,1,1,81,2384.07,1481.94,2384.07
19572,2021-10-11,480,2021,Australia,37,4,2,54,2.29,0.86,4.58
19572,2021-10-11,538,2021,Australia,37,4,1,54,21.49,8.04,21.49
11200,2021-10-13,477,2021,Canada,28,4,2,74,4.99,1.87,9.98
11200,2021-10-13,478,2021,Canada,28,4,2,74,9.99,3.74,19.98
11200,2021-10-13,484,2021,Canada,29,4,2,74,7.95,2.97,15.9
11200,2021-10-13,487,2021,Canada,32,4,1,74,54.99,20.57,54.99
26181,2021-10-13,480,2021,Northwest,37,4,2,43,2.29,0.86,4.58
26181,2021-10-13,528,2021,Northwest,37,4,2,43,4.99,1.87,9.98
26181,2021-10-13,535,2021,Northwest,37,4,2,43,24.99,9.35,49.98
14143,2021-10-14,529,2021,United Kingdom,37,4,2,61,3.99,1.49,7.98
14143,2021-10-14,490,2021,United Kingdom,21,3,1,61,53.99,41.57,53.99
14143,2021-10-14,540,2021,United Kingdom,37,4,1,61,32.6,12.19,32.6
25104,2021-10-14,215,2021,Canada,31,4,1,62,33.64,12.03,33.64
25104,2021-10-14,584,2021,Canada,2,1,1,62,539.99,343.65,539.99
19921,2021-10-15,529,2021,Germany,37,4,2,75,3.99,1.49,7.98
19921,2021-10-15,539,2021,Germany,37,4,2,75,24.99,9.35,49.98
19921,2021-10-15,220,2021,Germany,31,4,1,75,33.64,12.03,33.64
12707,2021-10-15,477,2021,Northwest,28,4,2,80,4.99,1.87,9.98
12707,2021-10-15,478,2021,Northwest,28,4,2,80,9.99,3.74,19.98
12707,2021-10-15,215,2021,Northwest,31,4,1,80,33.64,12.03,33.64
12707,2021-10-15,356,2021,Northwest,1,1,1,80,2071.42,1117.86,2071.42
14070,2021-10-15,215,2021,Australia,31,4,1,63,33.64,12.03,33.64
14070,2021-10-15,577,2021,Australia,3,1,1,63,1214.85,755.15,1214.85
11744,2021-10-15,480,2021,Southwest,37,4,2,63,2.29,0.86,4.58
11744,2021-10-15,537,2021,Southwest,37,4,1,63,35.0,13.09,35.0
19556,2021-10-16,477,2021,Australia,28,4,2,52,4.99,1.87,9.98
19556,2021-10-16,479,2021,Australia,28,4,2,52,8.99,3.36,17.98
19556,2021-10-16,375,2021,Australia,2,1,1,52,2181.56,1320.68,2181.56
20999,2021-10-17,477,2021,Australia,28,4,2,43,4.99,1.87,9.98
20999,2021-10-17,479,2021,Australia,28,4,2,43,8.99,3.36,17.98
20999,2021-10-17,584,2021,Australia,2,1,1,43,539.99,343.65,539.99
28106,2021-10-17,484,2021,Southwest,29,4,2,44,7.95,2.97,15.9
28106,2021-10-17,530,2021,Southwest,37,4,2,44,4.99,1.87,9.98
21805,2021-10-17,477,2021,Northwest,28,4,2,70,4.99,1.87,9.98
21805,2021-10-17,478,2021,Northwest,28,4,2,70,9.99,3.74,19.98
21805,2021-10-17,214,2021,Northwest,31,4,1,70,34.99,13.09,34.99
11712,2021-10-17,477,2021,Canada,28,4,2,59,4.99,1.87,9.98
11712,2021-10-17,480,2021,Canada,37,4,2,59,2.29,0.86,4.58
18179,2021-10-19,528,2021,France,37,4,2,72,4.99,1.87,9.98
29190,2021-10-19,223,2021,Australia,19,3,1,52,8.64,5.71,8.64
29190,2021-10-19,488,2021,Australia,21,3,1,52,53.99,41.57,53.99
29190,2021-10-19,574,2021,Australia,3,1,1,52,2384.07,1481.94,2384.07
11300,2021-10-22,220,2021,Canada,31,4,1,61,33.64,12.03,33.64
13669,2021-10-22,462,2021,Australia,20,3,2,58,23.55,9.71,47.1
13669,2021-10-22,476,2021,Australia,22,3,1,58,69.99,26.18,69.99
11986,2021-10-22,485,2021,Australia,30,4,3,58,21.98,8.22,65.94
11986,2021-10-22,480,2021,Australia,37,4,2,58,2.29,0.86,4.58
11986,2021-10-22,528,2021,Australia,37,4,2,58,4.99,1.87,9.98
11986,2021-10-22,352,2021,Australia,1,1,1,58,2071.42,1117.86,2071.42
11986,2021-10-22,484,2021,Australia,29,4,1,58,7.95,2.97,7.95
11986,2021-10-22,537,2021,Australia,37,4,1,58,35.0,13.09,35.0
13205,2021-10-23,478,2021,Southwest,28,4,2,77,9.99,3.74,19.98
13205,2021-10-23,362,2021,Southwest,1,1,1,77,2049.1,1105.81,2049.1
13205,2021-10-23,487,2021,Southwest,32,4,1,77,54.99,20.57,54.99
23219,2021-10-26,477,2021,United Kingdom,28,4,2,47,4.99,1.87,9.98
23219,2021-10-26,220,2021,United Kingdom,31,4,1,47,33.64,12.03,33.64
18888,2021-10-26,476,2021,Northwest,22,3,1,44,69.99,26.18,69.99
18888,2021-10-26,491,2021,Northwest,21,3,1,44,53.99,41.57,53.99
12504,2021-10-27,462,2021,United Kingdom,20,3,2,58,23.55,9.71,47.1
12504,2021-10-27,529,2021,United Kingdom,37,4,2,58,3.99,1.49,7.98
12504,2021-10-27,540,2021,United Kingdom,37,4,1,58,32.6,12.19,32.6
25217,2021-10-27,528,2021,Australia,37,4,2,54,4.99,1.87,9.98
25217,2021-10-27,220,2021,Australia,31,4,1,54,33.64,12.03,33.64
19096,2021-10-27,477,2021,Australia,28,4,2,49,4.99,1.87,9.98
19096,2021-10-27,479,2021,Australia,28,4,2,49,8.99,3.36,17.98
19096,2021-10-27,377,2021,Australia,2,1,1,49,2181.56,1320.68,2181.56
19096,2021-10-27,487,2021,Australia,32,4,1,49,54.99,20.57,54.99
25893,2021-10-28,535,2021,Northwest,37,4,2,70,24.99,9.35,49.98
11623,2021-10-28,528,2021,Southwest,37,4,2,48,4.99,1.87,9.98
11623,2021-10-28,215,2021,Southwest,31,4,1,48,33.64,12.03,33.64
11623,2021-10-28,362,2021,Southwest,1,1,1,48,2049.1,1105.81,2049.1
11623,2021-10-28,537,2021,Southwest,37,4,1,48,35.0,13.09,35.0
26432,2021-10-28,475,2021,Australia,22,3,1,46,69.99,26.18,69.99
26432,2021-10-28,490,2021,Australia,21,3,1,46,53.99,41.57,53.99
14087,2021-10-29,473,2021,Australia,25,3,1,84,63.5,23.75,63.5
14087,2021-10-29,474,2021,Australia,22,3,1,84,69.99,26.18,69.99
12295,2021-10-30,477,2021,France,28,4,2,76,4.99,1.87,9.98
12295,2021-10-30,214,2021,France,31,4,1,76,34.99,13.09,34.99
14228,2021-10-31,232,2021,Australia,21,3,1,50,48.07,31.72,48.07
23757,2021-10-31,529,2021,Germany,37,4,2,49,3.99,1.49,7.98
23757,2021-10-31,215,2021,Germany,31,4,1,49,33.64,12.03,33.64
14118,2021-11-01,356,2021,Canada,1,1,1,54,2071.42,1117.86,2071.42
14118,2021-11-01,480,2021,Canada,37,4,1,54,2.29,0.86,2.29
11200,2021-11-01,488,2021,Canada,21,3,1,74,53.99,41.57,53.99
11840,2021-11-01,232,2021,Southwest,21,3,1,56,48.07,31.72,48.07
26762,2021-11-01,471,2021,Australia,25,3,1,59,63.5,23.75,63.5
26762,2021-11-01,476,2021,Australia,22,3,1,59,69.99,26.18,69.99
15434,2021-11-02,536,2021,Australia,37,4,2,76,29.99,11.22,59.98
12301,2021-11-02,480,2021,France,37,4,2,75,2.29,0.86,4.58
12301,2021-11-02,356,2021,France,1,1,1,75,2071.42,1117.86,2071.42
11200,2021-11-03,529,2021,Canada,37,4,3,74,3.99,1.49,11.97
11200,2021-11-03,538,2021,Canada,37,4,2,74,21.49,8.04,42.98
11200,2021-11-03,215,2021,Canada,31,4,1,74,33.64,12.03,33.64
14210,2021-11-03,577,2021,Australia,3,1,1,45,1214.85,755.15,1214.85
24740,2021-11-04,464,2021,Northwest,20,3,2,66,23.55,9.71,47.1
24740,2021-11-04,215,2021,Northwest,31,4,1,66,33.64,12.03,33.64
24740,2021-11-04,529,2021,Northwest,37,4,1,66,3.99,1.49,3.99
24740,2021-11-04,540,2021,Northwest,37,4,1,66,32.6,12.19,32.6
25348,2021-11-05,528,2021,Southwest,37,4,2,65,4.99,1.87,9.98
25348,2021-11-05,535,2021,Southwest,37,4,2,65,24.99,9.35,49.98
25348,2021-11-05,214,2021,Southwest,31,4,1,65,34.99,13.09,34.99
26849,2021-11-05,529,2021,United Kingdom,37,4,3,58,3.99,1.49,11.97
26849,2021-11-05,215,2021,United Kingdom,31,4,1,58,33.64,12.03,33.64
11840,2021-11-05,480,2021,Southwest,37,4,3,56,2.29,0.86,6.87
11840,2021-11-05,537,2021,Southwest,37,4,1,56,35.0,13.09,35.0
22173,2021-11-07,477,2021,Australia,28,4,2,69,4.99,1.87,9.98
22173,2021-11-07,479,2021,Australia,28,4,1,69,8.99,3.36,8.99
22173,2021-11-07,604,2021,Australia,2,1,1,69,539.99,343.65,539.99
25690,2021-11-07,215,2021,United Kingdom,31,4,1,60,33.64,12.03,33.64
25690,2021-11-07,529,2021,United Kingdom,37,4,1,60,3.99,1.49,3.99
23574,2021-11-08,214,2021,Australia,31,4,1,78,34.99,13.09,34.99
23574,2021-11-08,387,2021,Australia,2,1,1,78,1000.44,605.65,1000.44
13216,2021-11-09,485,2021,Southwest,30,4,2,75,21.98,8.22,43.96
13216,2021-11-09,226,2021,Southwest,21,3,1,75,48.07,31.72,48.07
13216,2021-11-09,462,2021,Southwest,20,3,1,75,23.55,9.71,23.55
23446,2021-11-09,480,2021,Germany,37,4,2,47,2.29,0.86,4.58
23446,2021-11-09,529,2021,Germany,37,4,2,47,3.99,1.49,7.98
28279,2021-11-11,480,2021,Northwest,37,4,2,86,2.29,0.86,4.58
28279,2021-11-11,530,2021,Northwest,37,4,2,86,4.99,1.87,9.98
28314,2021-11-12,477,2021,Australia,28,4,2,59,4.99,1.87,9.98
28314,2021-11-12,479,2021,Australia,28,4,1,59,8.99,3.36,8.99
28314,2021-11-12,604,2021,Australia,2,1,1,59,539.99,343.65,539.99
11200,2021-11-13,537,2021,Canada,37,4,1,74,35.0,13.09,35.0
26837,2021-11-14,481,2021,United Kingdom,23,3,2,56,8.99,3.36,17.98
26837,2021-11-14,606,2021,United Kingdom,2,1,1,56,539.99,343.65,539.99
16282,2021-11-14,530,2021,United Kingdom,37,4,2,58,4.99,1.87,9.98
16282,2021-11-14,215,2021,United Kingdom,31,4,1,58,33.64,12.03,33.64
12880,2021-11-14,528,2021,Canada,37,4,2,48,4.99,1.87,9.98
12880,2021-11-14,536,2021,Canada,37,4,2,48,29.99,11.22,59.98
12880,2021-11-14,480,2021,Canada,37,4,1,48,2.29,0.86,2.29
24355,2021-11-16,529,2021,Southwest,37,4,2,62,3.99,1.49,7.98
24355,2021-11-16,540,2021,Southwest,37,4,1,62,32.6,12.19,32.6
12969,2021-11-16,480,2021,Canada,37,4,2,61,2.29,0.86,4.58
12969,2021-11-16,530,2021,Canada,37,4,2,61,4.99,1.87,9.98
12969,2021-11-16,541,2021,Canada,37,4,2,61,28.99,10.84,57.98
19792,2021-11-17,214,2021,Australia,31,4,1,64,34.99,13.09,34.99
19792,2021-11-17,377,2021,Australia,2,1,1,64,2181.56,1320.68,2181.56
29427,2021-11-18,538,2021,France,37,4,2,47,21.49,8.04,42.98
24361,2021-11-19,214,2021,Australia,31,4,1,53,34.99,13.09,34.99
24361,2021-11-19,385,2021,Australia,2,1,1,53,1000.44,605.65,1000.44
24361,2021-11-19,489,2021,Australia,21,3,1,53,53.99,41.57,53.99
19772,2021-11-19,375,2021,Australia,2,1,1,67,2181.56,1320.68,2181.56
19772,2021-11-19,479,2021,Australia,28,4,1,67,8.99,3.36,8.99
14562,2021-11-20,528,2021,Southwest,37,4,3,51,4.99,1.87,14.97
14562,2021-11-20,480,2021,Southwest,37,4,2,51,2.29,0.86,4.58
26052,2021-11-20,535,2021,Northwest,37,4,2,56,24.99,9.35,49.98
13340,2021-11-21,478,2021,Southwest,28,4,2,79,9.99,3.74,19.98
13340,2021-11-21,360,2021,Southwest,1,1,1,79,2049.1,1105.81,2049.1
13340,2021-11-21,477,2021,Southwest,28,4,1,79,4.99,1.87,4.99
13340,2021-11-21,487,2021,Southwest,32,4,1,79,54.99,20.57,54.99
15524,2021-11-22,480,2021,Northwest,37,4,2,57,2.29,0.86,4.58
15524,2021-11-22,528,2021,Northwest,37,4,1,57,4.99,1.87,4.99
11300,2021-11-22,464,2021,Canada,20,3,2,61,23.55,9.71,47.1
11300,2021-11-22,529,2021,Canada,37,4,2,61,3.99,1.49,7.98
11300,2021-11-22,539,2021,Canada,37,4,2,61,24.99,9.35,49.98
11300,2021-11-22,220,2021,Canada,31,4,1,61,33.64,12.03,33.64
11300,2021-11-22,480,2021,Canada,37,4,2,61,2.29,0.86,4.58
11300,2021-11-22,529,2021,Canada,37,4,2,61,3.99,1.49,7.98
11300,2021-11-22,540,2021,Canada,37,4,1,61,32.6,12.19,32.6
17021,2021-11-22,581,2021,Southwest,2,1,1,60,1700.99,1082.51,1700.99
12990,2021-11-23,354,2021,Australia,1,1,1,52,2071.42,1117.86,2071.42
11590,2021-11-24,477,2021,France,28,4,2,58,4.99,1.87,9.98
11590,2021-11-24,478,2021,France,28,4,2,58,9.99,3.74,19.98
11590,2021-11-24,356,2021,France,1,1,1,58,2071.42,1117.86,2071.42
15613,2021-11-24,535,2021,France,37,4,2,43,24.99,9.35,49.98
15613,2021-11-24,480,2021,France,37,4,1,43,2.29,0.86,2.29
13669,2021-11-25,484,2021,Australia,29,4,2,58,7.95,2.97,15.9
14967,2021-11-26,485,2021,Germany,30,4,2,57,21.98,8.22,43.96
14967,2021-11-26,488,2021,Germany,21,3,1,57,53.99,41.57,53.99
14967,2021-11-26,600,2021,Germany,1,1,1,57,539.99,294.58,539.99
16449,2021-11-26,480,2021,United Kingdom,37,4,2,43,2.29,0.86,4.58
16449,2021-11-26,530,2021,United Kingdom,37,4,2,43,4.99,1.87,9.98
11712,2021-11-26,484,2021,Canada,29,4,3,59,7.95,2.97,23.85
11712,2021-11-26,528,2021,Canada,37,4,2,59,4.99,1.87,9.98
11712,2021-11-26,537,2021,Canada,37,4,1,59,35.0,13.09,35.0
23717,2021-11-27,536,2021,Northwest,37,4,1,73,29.99,11.22,29.99
13366,2021-11-27,214,2021,Canada,31,4,1,75,34.99,13.09,34.99
13366,2021-11-27,362,2021,Canada,1,1,1,75,2049.1,1105.81,2049.1
26939,2021-11-27,215,2021,France,31,4,1,63,33.64,12.03,33.64
26939,2021-11-27,570,2021,France,3,1,1,63,742.35,461.44,742.35
18342,2021-11-27,220,2021,Southwest,31,4,1,45,33.64,12.03,33.64
18342,2021-11-27,477,2021,Southwest,28,4,1,45,4.99,1.87,4.99
22348,2021-11-27,477,2021,Southwest,28,4,2,65,4.99,1.87,9.98
22348,2021-11-27,478,2021,Southwest,28,4,2,65,9.99,3.74,19.98
13769,2021-11-28,352,2021,France,1,1,1,53,2071.42,1117.86,2071.42
13769,2021-11-28,537,2021,France,37,4,1,53,35.0,13.09,35.0
19785,2021-11-28,379,2021,Australia,2,1,1,66,2181.56,1320.68,2181.56
19785,2021-11-28,487,2021,Australia,32,4,1,66,54.99,20.57,54.99
27908,2021-11-29,223,2021,Germany,19,3,2,51,8.64,5.71,17.28
27908,2021-11-29,215,2021,Germany,31,4,1,51,33.64,12.03,33.64
27908,2021-11-29,570,2021,Germany,3,1,1,51,742.35,461.44,742.35
24932,2021-11-30,529,2021,Southwest,37,4,2,84,3.99,1.49,7.98
24932,2021-11-30,220,2021,Southwest,31,4,1,84,33.64,12.03,33.64
24932,2021-11-30,540,2021,Southwest,37,4,1,84,32.6,12.19,32.6
19414,2021-12-03,539,2021,Canada,37,4,2,63,24.99,9.35,49.98
19414,2021-12-03,387,2021,Canada,2,1,1,63,1000.44,605.65,1000.44
14497,2021-12-03,220,2021,Canada,31,4,1,69,33.64,12.03,33.64
14497,2021-12-03,588,2021,Canada,1,1,1,69,769.49,419.78,769.49
13448,2021-12-03,485,2021,Southwest,30,4,3,59,21.98,8.22,65.94
14378,2021-12-03,478,2021,Southwest,28,4,3,77,9.99,3.74,29.97
14378,2021-12-03,462,2021,Southwest,20,3,2,77,23.55,9.71,47.1
14378,2021-12-03,477,2021,Southwest,28,4,2,77,4.99,1.87,9.98
14378,2021-12-03,590,2021,Southwest,1,1,1,77,769.49,419.78,769.49
12969,2021-12-03,480,2021,Canada,37,4,2,61,2.29,0.86,4.58
12969,2021-12-03,536,2021,Canada,37,4,2,61,29.99,11.22,59.98
12969,2021-12-03,528,2021,Canada,37,4,1,61,4.99,1.87,4.99
15583,2021-12-04,214,2021,Australia,31,4,1,53,34.99,13.09,34.99
12140,2021-12-04,480,2021,Canada,37,4,2,56,2.29,0.86,4.58
12140,2021-12-04,536,2021,Canada,37,4,2,56,29.99,11.22,59.98
16434,2021-12-04,528,2021,Germany,37,4,2,57,4.99,1.87,9.98
16434,2021-12-04,536,2021,Germany,37,4,2,57,29.99,11.22,59.98
16434,2021-12-04,215,2021,Germany,31,4,1,57,33.64,12.03,33.64
19526,2021-12-05,223,2021,Canada,19,3,2,54,8.64,5.71,17.28
19526,2021-12-05,229,2021,Canada,21,3,1,54,48.07,31.72,48.07
19526,2021-12-05,383,2021,Canada,2,1,1,54,1000.44,605.65,1000.44
24466,2021-12-06,220,2021,Australia,31,4,1,61,33.64,12.03,33.64
24466,2021-12-06,383,2021,Australia,2,1,1,61,1000.44,605.65,1000.44
16758,2021-12-06,571,2021,Canada,3,1,1,54,742.35,461.44,742.35
12427,2021-12-06,528,2021,Southwest,37,4,2,67,4.99,1.87,9.98
12427,2021-12-06,537,2021,Southwest,37,4,1,67,35.0,13.09,35.0
19147,2021-12-07,466,2021,Canada,20,3,2,57,23.55,9.71,47.1
19147,2021-12-07,528,2021,Canada,37,4,2,57,4.99,1.87,9.98
19147,2021-12-07,536,2021,Canada,37,4,2,57,29.99,11.22,59.98
19147,2021-12-07,214,2021,Canada,31,4,1,57,34.99,13.09,34.99
23200,2021-12-08,485,2021,Northwest,30,4,2,56,21.98,8.22,43.96
23200,2021-12-08,528,2021,Northwest,37,4,2,56,4.99,1.87,9.98
23200,2021-12-08,536,2021,Northwest,37,4,2,56,29.99,11.22,59.98
23200,2021-12-08,215,2021,Northwest,31,4,1,56,33.64,12.03,33.64
27356,2021-12-08,477,2021,Australia,28,4,2,48,4.99,1.87,9.98
27356,2021-12-08,479,2021,Australia,28,4,2,48,8.99,3.36,17.98
27356,2021-12-08,604,2021,Australia,2,1,1,48,539.99,343.65,539.99
13049,2021-12-09,479,2021,Australia,28,4,2,68,8.99,3.36,17.98
13049,2021-12-09,577,2021,Australia,3,1,1,68,1214.85,755.15,1214.85
20222,2021-12-09,477,2021,Australia,28,4,1,54,4.99,1.87,4.99
20222,2021-12-09,479,2021,Australia,28,4,1,54,8.99,3.36,8.99
15924,2021-12-09,232,2021,France,21,3,1,65,48.07,31.72,48.07
