CustomerKey,OrderDate,ProductKey,year,Teritory,sub_category,main_category,OrderQuantity,Age,Price,Cost,Payed
24680,2021-09-22,530,2021,Southwest,37,4,2,71,4.99,1.87,9.98
24680,2021-09-22,541,2021,Southwest,37,4,2,71,28.99,10.84,57.98
24680,2021-09-22,561,2021,Southwest,3,1,1,71,2384.07,1481.94,2384.07
22883,2021-09-22,536,2021,Northwest,37,4,2,54,29.99,11.22,59.98
15154,2021-09-23,214,2021,Australia,31,4,1,50,34.99,13.09,34.99
15154,2021-09-23,232,2021,Australia,21,3,1,50,48.07,31.72,48.07
12128,2021-09-23,356,2021,Germany,1,1,1,65,2071.42,1117.86,2071.42
12128,2021-09-23,483,2021,Germany,26,4,1,65,120.0,44.88,120.0
25721,2021-09-24,223,2021,United Kingdom,19,3,2,78,8.64,5.71,17.28
25721,2021-09-24,215,2021,United Kingdom,31,4,1,78,33.64,12.03,33.64
25721,2021-09-24,606,2021,United Kingdom,2,1,1,78,539.99,343.65,539.99
12832,2021-09-24,530,2021,Germany,37,4,3,57,4.99,1.87,14.97
12832,2021-09-24,215,2021,Germany,31,4,1,57,33.64,12.03,33.64
13256,2021-09-25,529,2021,Germany,37,4,2,64,3.99,1.49,7.98
13256,2021-09-25,538,2021,Germany,37,4,2,64,21.49,8.04,42.98
13256,2021-09-25,487,2021,Germany,32,4,1,64,54.99,20.57,54.99
13256,2021-09-25,584,2021,Germany,2,1,1,64,539.99,343.65,539.99
13868,2021-09-25,482,2021,Northwest,23,3,2,51,8.99,3.36,17.98
13868,2021-09-25,485,2021,Northwest,30,4,2,51,21.98,8.22,43.96
23787,2021-09-26,214,2021,Southwest,31,4,1,67,34.99,13.09,34.99
23787,2021-09-26,529,2021,Southwest,37,4,1,67,3.99,1.49,3.99
23787,2021-09-26,540,2021,Southwest,37,4,1,67,32.6,12.19,32.6
23555,2021-09-26,528,2021,Northwest,37,4,2,45,4.99,1.87,9.98
23555,2021-09-26,536,2021,Northwest,37,4,2,45,29.99,11.22,59.98
19024,2021-09-26,477,2021,Northwest,28,4,2,69,4.99,1.87,9.98
19024,2021-09-26,478,2021,Northwest,28,4,2,69,9.99,3.74,19.98
19024,2021-09-26,483,2021,Northwest,26,4,1,69,120.0,44.88,120.0
19024,2021-09-26,593,2021,Northwest,1,1,1,69,564.99,308.22,564.99
24256,2021-09-26,477,2021,Canada,28,4,2,44,4.99,1.87,9.98
24256,2021-09-26,220,2021,Canada,31,4,1,44,33.64,12.03,33.64
16140,2021-09-26,215,2021,Canada,31,4,1,61,33.64,12.03,33.64
16140,2021-09-26,235,2021,Canada,21,3,1,61,48.07,31.72,48.07
16140,2021-09-26,373,2021,Canada,2,1,1,61,2181.56,1320.68,2181.56
22953,2021-09-27,479,2021,Australia,28,4,2,58,8.99,3.36,17.98
22953,2021-09-27,484,2021,Australia,29,4,2,58,7.95,2.97,15.9
22953,2021-09-27,581,2021,Australia,2,1,1,58,1700.99,1082.51,1700.99
20117,2021-09-27,223,2021,Northwest,19,3,2,49,8.64,5.71,17.28
20117,2021-09-27,474,2021,Northwest,22,3,1,49,69.99,26.18,69.99
18105,2021-09-27,477,2021,Northwest,28,4,2,70,4.99,1.87,9.98
18105,2021-09-27,215,2021,Northwest,31,4,1,70,33.64,12.03,33.64
27153,2021-09-27,223,2021,France,19,3,2,47,8.64,5.71,17.28
27153,2021-09-27,541,2021,France,37,4,2,47,28.99,10.84,57.98
27153,2021-09-27,530,2021,France,37,4,1,47,4.99,1.87,4.99
13137,2021-09-27,529,2021,Australia,37,4,2,61,3.99,1.49,7.98
12944,2021-09-27,528,2021,Canada,37,4,2,56,4.99,1.87,9.98
12944,2021-09-27,537,2021,Canada,37,4,1,56,35.0,13.09,35.0
11964,2021-09-27,358,2021,Australia,1,1,1,65,2049.1,1105.81,2049.1
11964,2021-09-27,537,2021,Australia,37,4,1,65,35.0,13.09,35.0
13432,2021-09-28,485,2021,Northwest,30,4,2,65,21.98,8.22,43.96
13432,2021-09-28,215,2021,Northwest,31,4,1,65,33.64,12.03,33.64
11505,2021-09-28,480,2021,Canada,37,4,2,55,2.29,0.86,4.58
11505,2021-09-28,535,2021,Canada,37,4,2,55,24.99,9.35,49.98
27654,2021-09-29,538,2021,Southwest,37,4,2,86,21.49,8.04,42.98
13979,2021-09-29,475,2021,Northwest,22,3,1,42,69.99,26.18,69.99
13979,2021-09-29,587,2021,Northwest,1,1,1,42,769.49,419.78,769.49
11999,2021-09-29,466,2021,Australia,20,3,2,61,23.55,9.71,47.1
11999,2021-09-29,530,2021,Australia,37,4,2,61,4.99,1.87,9.98
11999,2021-09-29,541,2021,Australia,37,4,2,61,28.99,10.84,57.98
11999,2021-09-29,214,2021,Australia,31,4,1,61,34.99,13.09,34.99
11999,2021-09-29,577,2021,Australia,3,1,1,61,1214.85,755.15,1214.85
18686,2021-09-29,528,2021,Canada,37,4,3,50,4.99,1.87,14.97
18686,2021-09-29,536,2021,Canada,37,4,2,50,29.99,11.22,59.98
18686,2021-09-29,220,2021,Canada,31,4,1,50,33.64,12.03,33.64
23879,2021-09-30,466,2021,Canada,20,3,2,55,23.55,9.71,47.1
23879,2021-09-30,477,2021,Canada,28,4,2,55,4.99,1.87,9.98
23879,2021-09-30,220,2021,Canada,31,4,1,55,33.64,12.03,33.64
14925,2021-09-30,596,2021,France,1,1,1,53,539.99,294.58,539.99
12465,2021-10-01,538,2021,United Kingdom,37,4,3,54,21.49,8.04,64.47
12465,2021-10-01,484,2021,United Kingdom,29,4,2,54,7.95,2.97,15.9
12465,2021-10-01,529,2021,United Kingdom,37,4,2,54,3.99,1.49,7.98
19880,2021-10-01,476,2021,Southwest,22,3,1,71,69.99,26.18,69.99
17693,2021-10-01,223,2021,Northwest,19,3,2,48,8.64,5.71,17.28
17693,2021-10-01,477,2021,Northwest,28,4,2,48,4.99,1.87,9.98
20062,2021-10-01,223,2021,Germany,19,3,3,50,8.64,5.71,25.92
20062,2021-10-01,220,2021,Germany,31,4,1,50,33.64,12.03,33.64
20062,2021-10-01,226,2021,Germany,21,3,1,50,48.07,31.72,48.07
20062,2021-10-01,389,2021,Germany,2,1,1,50,1000.44,605.65,1000.44
25065,2021-10-01,214,2021,Northwest,31,4,1,64,34.99,13.09,34.99
25065,2021-10-01,529,2021,Northwest,37,4,1,64,3.99,1.49,3.99
25065,2021-10-01,540,2021,Northwest,37,4,1,64,32.6,12.19,32.6
27152,2021-10-02,529,2021,United Kingdom,37,4,2,48,3.99,1.49,7.98
27152,2021-10-02,220,2021,United Kingdom,31,4,1,48,33.64,12.03,33.64
26054,2021-10-02,535,2021,Northwest,37,4,1,56,24.99,9.35,24.99
14353,2021-10-02,529,2021,Canada,37,4,3,46,3.99,1.49,11.97
14353,2021-10-02,480,2021,Canada,37,4,2,46,2.29,0.86,4.58
14353,2021-10-02,540,2021,Canada,37,4,1,46,32.6,12.19,32.6
22035,2021-10-02,528,2021,Southwest,37,4,2,45,4.99,1.87,9.98
22035,2021-10-02,536,2021,Southwest,37,4,2,45,29.99,11.22,59.98
22035,2021-10-02,214,2021,Southwest,31,4,1,45,34.99,13.09,34.99
22034,2021-10-02,478,2021,Southwest,28,4,3,45,9.99,3.74,29.97
22034,2021-10-02,477,2021,Southwest,28,4,2,45,4.99,1.87,9.98
19999,2021-10-03,480,2021,Southwest,37,4,3,54,2.29,0.86,6.87
19999,2021-10-03,539,2021,Southwest,37,4,2,54,24.99,9.35,49.98
19999,2021-10-03,387,2021,Southwest,2,1,1,54,1000.44,605.65,1000.44
12065,2021-10-03,480,2021,Northwest,37,4,2,77,2.29,0.86,4.58
12065,2021-10-03,528,2021,Northwest,37,4,2,77,4.99,1.87,9.98
12065,2021-10-03,537,2021,Northwest,37,4,1,77,35.0,13.09,35.0
11505,2021-10-03,462,2021,Canada,20,3,3,55,23.55,9.71,70.65
11505,2021-10-03,530,2021,Canada,37,4,2,55,4.99,1.87,9.98
11505,2021-10-03,215,2021,Canada,31,4,1,55,33.64,12.03,33.64
11505,2021-10-03,232,2021,Canada,21,3,1,55,48.07,31.72,48.07
14654,2021-10-03,480,2021,Northwest,37,4,2,62,2.29,0.86,4.58
14654,2021-10-03,528,2021,Northwest,37,4,2,62,4.99,1.87,9.98
19129,2021-10-05,466,2021,Southwest,20,3,2,51,23.55,9.71,47.1
19129,2021-10-05,477,2021,Southwest,28,4,2,51,4.99,1.87,9.98
19129,2021-10-05,478,2021,Southwest,28,4,2,51,9.99,3.74,19.98
19129,2021-10-05,220,2021,Southwest,31,4,1,51,33.64,12.03,33.64
19129,2021-10-05,593,2021,Southwest,1,1,1,51,564.99,308.22,564.99
27658,2021-10-05,480,2021,Northwest,37,4,2,85,2.29,0.86,4.58
27658,2021-10-05,529,2021,Northwest,37,4,2,85,3.99,1.49,7.98
27658,2021-10-05,538,2021,Northwest,37,4,2,85,21.49,8.04,42.98
29324,2021-10-05,529,2021,Northwest,37,4,2,45,3.99,1.49,7.98
29324,2021-10-05,220,2021,Northwest,31,4,1,45,33.64,12.03,33.64
16958,2021-10-05,477,2021,Canada,28,4,1,50,4.99,1.87,4.99
16958,2021-10-05,478,2021,Canada,28,4,1,50,9.99,3.74,9.99
20505,2021-10-06,478,2021,Southwest,28,4,3,76,9.99,3.74,29.97
20505,2021-10-06,477,2021,Southwest,28,4,2,76,4.99,1.87,9.98
20505,2021-10-06,229,2021,Southwest,21,3,1,76,48.07,31.72,48.07
21739,2021-10-06,480,2021,United Kingdom,37,4,2,59,2.29,0.86,4.58
21739,2021-10-06,536,2021,United Kingdom,37,4,2,59,29.99,11.22,59.98
21739,2021-10-06,528,2021,United Kingdom,37,4,1,59,4.99,1.87,4.99
12289,2021-10-06,477,2021,United Kingdom,28,4,2,53,4.99,1.87,9.98
12289,2021-10-06,479,2021,United Kingdom,28,4,2,53,8.99,3.36,17.98
12289,2021-10-06,484,2021,United Kingdom,29,4,1,53,7.95,2.97,7.95
12289,2021-10-06,579,2021,United Kingdom,3,1,1,53,1214.85,755.15,1214.85
11988,2021-10-06,477,2021,Australia,28,4,2,59,4.99,1.87,9.98
11988,2021-10-06,478,2021,Australia,28,4,2,59,9.99,3.74,19.98
11988,2021-10-06,358,2021,Australia,1,1,1,59,2049.1,1105.81,2049.1
25142,2021-10-06,223,2021,France,19,3,2,47,8.64,5.71,17.28
25142,2021-10-06,530,2021,France,37,4,2,47,4.99,1.87,9.98
17556,2021-10-07,528,2021,Northwest,37,4,2,77,4.99,1.87,9.98
14353,2021-10-07,477,2021,Canada,28,4,2,46,4.99,1.87,9.98
14353,2021-10-07,478,2021,Canada,28,4,2,46,9.99,3.74,19.98
22046,2021-10-07,480,2021,Northwest,37,4,2,53,2.29,0.86,4.58
22046,2021-10-07,538,2021,Northwest,37,4,2,53,21.49,8.04,42.98
22046,2021-10-07,605,2021,Northwest,2,1,1,53,539.99,343.65,539.99
23774,2021-10-07,529,2021,United Kingdom,37,4,2,50,3.99,1.49,7.98
23774,2021-10-07,539,2021,United Kingdom,37,4,2,50,24.99,9.35,49.98
23774,2021-10-07,214,2021,United Kingdom,31,4,1,50,34.99,13.09,34.99
23774,2021-10-07,235,2021,United Kingdom,21,3,1,50,48.07,31.72,48.07
23774,2021-10-07,389,2021,United Kingdom,2,1,1,50,1000.44,605.65,1000.44
15368,2021-10-08,480,2021,Southwest,37,4,3,57,2.29,0.86,6.87
15368,2021-10-08,528,2021,Southwest,37,4,2,57,4.99,1.87,9.98
14080,2021-10-08,223,2021,Northwest,19,3,2,45,8.64,5.71,17.28
14080,2021-10-08,476,2021,Northwest,22,3,1,45,69.99,26.18,69.99
14080,2021-10-08,588,2021,Northwest,1,1,1,45,769.49,419.78,769.49
25219,2021-10-08,528,2021,Australia,37,4,2,54,4.99,1.87,9.98
25219,2021-10-08,220,2021,Australia,31,4,1,54,33.64,12.03,33.64
19993,2021-10-08,477,2021,Northwest,28,4,2,52,4.99,1.87,9.98
19993,2021-10-08,479,2021,Northwest,28,4,2,52,8.99,3.36,17.98
19993,2021-10-08,235,2021,Northwest,21,3,1,52,48.07,31.72,48.07
19993,2021-10-08,381,2021,Northwest,2,1,1,52,1000.44,605.65,1000.44
12301,2021-10-08,466,2021,France,20,3,2,75,23.55,9.71,47.1
12301,2021-10-08,215,2021,France,31,4,1,75,33.64,12.03,33.64
12301,2021-10-08,229,2021,France,21,3,1,75,48.07,31.72,48.07
12301,2021-10-08,561,2021,France,3,1,1,75,2384.07,1481.94,2384.07
20419,2021-10-09,477,2021,Australia,28,4,2,70,4.99,1.87,9.98
15653,2021-10-09,223,2021,United Kingdom,19,3,2,60,8.64,5.71,17.28
15653,2021-10-09,528,2021,United Kingdom,37,4,2,60,4.99,1.87,9.98
15653,2021-10-09,536,2021,United Kingdom,37,4,2,60,29.99,11.22,59.98
15653,2021-10-09,214,2021,United Kingdom,31,4,1,60,34.99,13.09,34.99
15653,2021-10-09,587,2021,United Kingdom,1,1,1,60,769.49,419.78,769.49
11221,2021-10-09,529,2021,Southwest,37,4,1,71,3.99,1.49,3.99
28086,2021-10-10,480,2021,Southwest,37,4,2,42,2.29,0.86,4.58
28086,2021-10-10,486,2021,Southwest,27,4,1,42,159.0,59.47,159.0
28086,2021-10-10,530,2021,Southwest,37,4,1,42,4.99,1.87,4.99
28117,2021-10-10,529,2021,Australia,37,4,2,67,3.99,1.49,7.98
28117,2021-10-10,538,2021,Australia,37,4,2,67,21.49,8.04,42.98
28117,2021-10-10,605,2021,Australia,2,1,1,67,539.99,343.65,539.99
15315,2021-10-10,528,2021,Northwest,37,4,2,75,4.99,1.87,9.98
29196,2021-10-11,490,2021,Australia,21,3,1,55,53.99,41.57,53.99
29196,2021-10-11,573,2021,Australia,3,1,1,55,2384.07,1481.94,2384.07
13256,2021-10-12,477,2021,Germany,28,4,2,64,4.99,1.87,9.98
13256,2021-10-12,478,2021,Germany,28,4,2,64,9.99,3.74,19.98
13256,2021-10-12,215,2021,Germany,31,4,1,64,33.64,12.03,33.64
13256,2021-10-12,356,2021,Germany,1,1,1,64,2071.42,1117.86,2071.42
17339,2021-10-12,477,2021,Northwest,28,4,2,45,4.99,1.87,9.98
12384,2021-10-12,462,2021,Germany,20,3,2,48,23.55,9.71,47.1
12384,2021-10-12,479,2021,Germany,28,4,2,48,8.99,3.36,17.98
12384,2021-10-12,477,2021,Germany,28,4,1,48,4.99,1.87,4.99
12384,2021-10-12,605,2021,Germany,2,1,1,48,539.99,343.65,539.99
23496,2021-10-12,528,2021,Northwest,37,4,2,66,4.99,1.87,9.98
23496,2021-10-12,536,2021,Northwest,37,4,2,66,29.99,11.22,59.98
23496,2021-10-12,215,2021,Northwest,31,4,1,66,33.64,12.03,33.64
16763,2021-10-13,583,2021,Canada,2,1,1,48,1700.99,1082.51,1700.99
21122,2021-10-13,538,2021,France,37,4,2,47,21.49,8.04,42.98
21122,2021-10-13,480,2021,France,37,4,1,47,2.29,0.86,2.29
21122,2021-10-13,483,2021,France,26,4,1,47,120.0,44.88,120.0
13267,2021-10-13,528,2021,Canada,37,4,2,89,4.99,1.87,9.98
13267,2021-10-13,215,2021,Canada,31,4,1,89,33.64,12.03,33.64
13267,2021-10-13,537,2021,Canada,37,4,1,89,35.0,13.09,35.0
12099,2021-10-13,537,2021,Northwest,37,4,1,72,35.0,13.09,35.0
24807,2021-10-14,215,2021,Southwest,31,4,1,51,33.64,12.03,33.64
24807,2021-10-14,232,2021,Southwest,21,3,1,51,48.07,31.72,48.07
24807,2021-10-14,576,2021,Southwest,3,1,1,51,2384.07,1481.94,2384.07
28847,2021-10-14,215,2021,Southwest,31,4,1,53,33.64,12.03,33.64
28847,2021-10-14,570,2021,Southwest,3,1,1,53,742.35,461.44,742.35
25381,2021-10-14,479,2021,Southwest,28,4,3,49,8.99,3.36,26.97
25381,2021-10-14,477,2021,Southwest,28,4,2,49,4.99,1.87,9.98
25381,2021-10-14,560,2021,Southwest,3,1,1,49,1214.85,755.15,1214.85
27882,2021-10-14,479,2021,Germany,28,4,2,60,8.99,3.36,17.98
27882,2021-10-14,214,2021,Germany,31,4,1,60,34.99,13.09,34.99
27882,2021-10-14,477,2021,Germany,28,4,1,60,4.99,1.87,4.99
27882,2021-10-14,570,2021,Germany,3,1,1,60,742.35,461.44,742.35
11505,2021-10-14,474,2021,Canada,22,3,1,55,69.99,26.18,69.99
11505,2021-10-14,490,2021,Canada,21,3,1,55,53.99,41.57,53.99
20676,2021-10-15,477,2021,Southwest,28,4,2,55,4.99,1.87,9.98
20676,2021-10-15,478,2021,Southwest,28,4,2,55,9.99,3.74,19.98
12648,2021-10-15,482,2021,United Kingdom,23,3,2,69,8.99,3.36,17.98
12648,2021-10-15,485,2021,United Kingdom,30,4,2,69,21.98,8.22,43.96
12648,2021-10-15,362,2021,United Kingdom,1,1,1,69,2049.1,1105.81,2049.1
22215,2021-10-16,477,2021,Southwest,28,4,2,55,4.99,1.87,9.98
22215,2021-10-16,482,2021,Southwest,23,3,2,55,8.99,3.36,17.98
22215,2021-10-16,220,2021,Southwest,31,4,1,55,33.64,12.03,33.64
22215,2021-10-16,536,2021,Southwest,37,4,1,55,29.99,11.22,29.99
28452,2021-10-17,476,2021,France,22,3,1,60,69.99,26.18,69.99
11712,2021-10-17,477,2021,Canada,28,4,2,59,4.99,1.87,9.98
11712,2021-10-17,480,2021,Canada,37,4,2,59,2.29,0.86,4.58
21121,2021-10-18,538,2021,France,37,4,2,46,21.49,8.04,42.98
16048,2021-10-18,528,2021,Germany,37,4,2,64,4.99,1.87,9.98
16048,2021-10-18,215,2021,Germany,31,4,1,64,33.64,12.03,33.64
19375,2021-10-18,536,2021,Germany,37,4,3,46,29.99,11.22,89.97
19375,2021-10-18,485,2021,Germany,30,4,2,46,21.98,8.22,43.96
19375,2021-10-18,528,2021,Germany,37,4,2,46,4.99,1.87,9.98
19375,2021-10-18,471,2021,Germany,25,3,1,46,63.5,23.75,63.5
12333,2021-10-18,223,2021,France,19,3,2,73,8.64,5.71,17.28
12333,2021-10-18,371,2021,France,2,1,1,73,2181.56,1320.68,2181.56
12333,2021-10-18,540,2021,France,37,4,1,73,32.6,12.19,32.6
15418,2021-10-19,528,2021,Canada,37,4,3,53,4.99,1.87,14.97
15418,2021-10-19,480,2021,Canada,37,4,1,53,2.29,0.86,2.29
15418,2021-10-19,537,2021,Canada,37,4,1,53,35.0,13.09,35.0
20417,2021-10-19,223,2021,Australia,19,3,2,71,8.64,5.71,17.28
20417,2021-10-19,477,2021,Australia,28,4,1,71,4.99,1.87,4.99
20417,2021-10-19,490,2021,Australia,21,3,1,71,53.99,41.57,53.99
25023,2021-10-19,480,2021,Southwest,37,4,2,41,2.29,0.86,4.58
25023,2021-10-19,529,2021,Southwest,37,4,2,41,3.99,1.49,7.98
25023,2021-10-19,540,2021,Southwest,37,4,1,41,32.6,12.19,32.6
14566,2021-10-19,529,2021,Canada,37,4,2,50,3.99,1.49,7.98
14566,2021-10-19,486,2021,Canada,27,4,1,50,159.0,59.47,159.0
14566,2021-10-19,540,2021,Canada,37,4,1,50,32.6,12.19,32.6
14920,2021-10-21,528,2021,Southwest,37,4,2,62,4.99,1.87,9.98
17291,2021-10-21,480,2021,Australia,37,4,2,55,2.29,0.86,4.58
17291,2021-10-21,536,2021,Australia,37,4,2,55,29.99,11.22,59.98
27943,2021-10-21,377,2021,Germany,2,1,1,67,2181.56,1320.68,2181.56
29217,2021-10-22,529,2021,Northwest,37,4,2,57,3.99,1.49,7.98
29217,2021-10-22,539,2021,Northwest,37,4,2,57,24.99,9.35,49.98
29217,2021-10-22,220,2021,Northwest,31,4,1,57,33.64,12.03,33.64
26044,2021-10-22,485,2021,Southwest,30,4,3,65,21.98,8.22,65.94
26044,2021-10-22,528,2021,Southwest,37,4,2,65,4.99,1.87,9.98
26044,2021-10-22,535,2021,Southwest,37,4,2,65,24.99,9.35,49.98
26044,2021-10-22,220,2021,Southwest,31,4,1,65,33.64,12.03,33.64
20266,2021-10-22,529,2021,Australia,37,4,2,60,3.99,1.49,7.98
20266,2021-10-22,538,2021,Australia,37,4,2,60,21.49,8.04,42.98
20266,2021-10-22,214,2021,Australia,31,4,1,60,34.99,13.09,34.99
23762,2021-10-23,223,2021,United Kingdom,19,3,3,49,8.64,5.71,25.92
23762,2021-10-23,214,2021,United Kingdom,31,4,1,49,34.99,13.09,34.99
23762,2021-10-23,383,2021,United Kingdom,2,1,1,49,1000.44,605.65,1000.44
26071,2021-10-24,528,2021,Southwest,37,4,2,66,4.99,1.87,9.98
26071,2021-10-24,535,2021,Southwest,37,4,2,66,24.99,9.35,49.98
26071,2021-10-24,214,2021,Southwest,31,4,1,66,34.99,13.09,34.99
26071,2021-10-24,466,2021,Southwest,20,3,1,66,23.55,9.71,23.55
19809,2021-10-24,475,2021,Southwest,22,3,1,55,69.99,26.18,69.99
12930,2021-10-24,480,2021,Northwest,37,4,2,52,2.29,0.86,4.58
12930,2021-10-24,362,2021,Northwest,1,1,1,52,2049.1,1105.81,2049.1
12930,2021-10-24,537,2021,Northwest,37,4,1,52,35.0,13.09,35.0
22560,2021-10-25,477,2021,United Kingdom,28,4,2,64,4.99,1.87,9.98
22560,2021-10-25,215,2021,United Kingdom,31,4,1,64,33.64,12.03,33.64
22560,2021-10-25,488,2021,United Kingdom,21,3,1,64,53.99,41.57,53.99
14110,2021-10-25,477,2021,Canada,28,4,2,48,4.99,1.87,9.98
14110,2021-10-25,478,2021,Canada,28,4,2,48,9.99,3.74,19.98
14110,2021-10-25,215,2021,Canada,31,4,1,48,33.64,12.03,33.64
14110,2021-10-25,590,2021,Canada,1,1,1,48,769.49,419.78,769.49
17652,2021-10-25,480,2021,Germany,37,4,2,51,2.29,0.86,4.58
17652,2021-10-25,529,2021,Germany,37,4,2,51,3.99,1.49,7.98
17652,2021-10-25,484,2021,Germany,29,4,1,51,7.95,2.97,7.95
24768,2021-10-25,540,2021,Southwest,37,4,1,48,32.6,12.19,32.6
23753,2021-10-26,223,2021,United Kingdom,19,3,2,48,8.64,5.71,17.28
23753,2021-10-26,529,2021,United Kingdom,37,4,2,48,3.99,1.49,7.98
23753,2021-10-26,539,2021,United Kingdom,37,4,2,48,24.99,9.35,49.98
23753,2021-10-26,214,2021,United Kingdom,31,4,1,48,34.99,13.09,34.99
23753,2021-10-26,389,2021,United Kingdom,2,1,1,48,1000.44,605.65,1000.44
18928,2021-10-26,462,2021,Australia,20,3,2,66,23.55,9.71,47.1
18928,2021-10-26,477,2021,Australia,28,4,2,66,4.99,1.87,9.98
18928,2021-10-26,479,2021,Australia,28,4,2,66,8.99,3.36,17.98
18928,2021-10-26,214,2021,Australia,31,4,1,66,34.99,13.09,34.99
18928,2021-10-26,377,2021,Australia,2,1,1,66,2181.56,1320.68,2181.56
12009,2021-10-27,462,2021,Australia,20,3,2,64,23.55,9.71,47.1
12009,2021-10-27,485,2021,Australia,30,4,2,64,21.98,8.22,43.96
12009,2021-10-27,215,2021,Australia,31,4,1,64,33.64,12.03,33.64
12009,2021-10-27,362,2021,Australia,1,1,1,64,2049.1,1105.81,2049.1
28905,2021-10-27,530,2021,France,37,4,2,70,4.99,1.87,9.98
28905,2021-10-27,223,2021,France,19,3,1,70,8.64,5.71,8.64
26882,2021-10-27,480,2021,France,37,4,2,45,2.29,0.86,4.58
26882,2021-10-27,530,2021,France,37,4,2,45,4.99,1.87,9.98
26882,2021-10-27,541,2021,France,37,4,2,45,28.99,10.84,57.98
26882,2021-10-27,487,2021,France,32,4,1,45,54.99,20.57,54.99
13914,2021-10-28,485,2021,Southwest,30,4,2,57,21.98,8.22,43.96
13914,2021-10-28,226,2021,Southwest,21,3,1,57,48.07,31.72,48.07
25893,2021-10-28,535,2021,Northwest,37,4,2,70,24.99,9.35,49.98
19518,2021-10-28,464,2021,Germany,20,3,2,46,23.55,9.71,47.1
19518,2021-10-28,226,2021,Germany,21,3,1,46,48.07,31.72,48.07
19518,2021-10-28,389,2021,Germany,2,1,1,46,1000.44,605.65,1000.44
22367,2021-10-28,528,2021,Southwest,37,4,2,63,4.99,1.87,9.98
22367,2021-10-28,536,2021,Southwest,37,4,2,63,29.99,11.22,59.98
22367,2021-10-28,220,2021,Southwest,31,4,1,63,33.64,12.03,33.64
11505,2021-10-28,528,2021,Canada,37,4,2,55,4.99,1.87,9.98
11505,2021-10-28,220,2021,Canada,31,4,1,55,33.64,12.03,33.64
11505,2021-10-28,537,2021,Canada,37,4,1,55,35.0,13.09,35.0
15269,2021-10-29,480,2021,Northwest,37,4,2,45,2.29,0.86,4.58
15269,2021-10-29,528,2021,Northwest,37,4,2,45,4.99,1.87,9.98
27358,2021-10-29,475,2021,Australia,22,3,1,49,69.99,26.18,69.99
27358,2021-10-29,482,2021,Australia,23,3,1,49,8.99,3.36,8.99
22488,2021-10-29,477,2021,Germany,28,4,2,56,4.99,1.87,9.98
12004,2021-10-29,356,2021,Australia,1,1,1,58,2071.42,1117.86,2071.42
16358,2021-10-29,530,2021,Canada,37,4,2,47,4.99,1.87,9.98
16358,2021-10-29,541,2021,Canada,37,4,2,47,28.99,10.84,57.98
12131,2021-10-30,214,2021,France,31,4,1,66,34.99,13.09,34.99
12131,2021-10-30,352,2021,France,1,1,1,66,2071.42,1117.86,2071.42
26696,2021-10-30,530,2021,Northwest,37,4,2,66,4.99,1.87,9.98
26696,2021-10-30,541,2021,Northwest,37,4,2,66,28.99,10.84,57.98
26696,2021-10-30,220,2021,Northwest,31,4,1,66,33.64,12.03,33.64
28292,2021-10-31,485,2021,Canada,30,4,3,67,21.98,8.22,65.94
28292,2021-10-31,528,2021,Canada,37,4,2,67,4.99,1.87,9.98
28292,2021-10-31,215,2021,Canada,31,4,1,67,33.64,12.03,33.64
19216,2021-10-31,477,2021,Southwest,28,4,2,65,4.99,1.87,9.98
19216,2021-10-31,235,2021,Southwest,21,3,1,65,48.07,31.72,48.07
28035,2021-10-31,475,2021,Canada,22,3,1,73,69.99,26.18,69.99
13067,2021-10-31,485,2021,Northwest,30,4,2,47,21.98,8.22,43.96
13067,2021-10-31,488,2021,Northwest,21,3,1,47,53.99,41.57,53.99
13067,2021-10-31,596,2021,Northwest,1,1,1,47,539.99,294.58,539.99
16950,2021-11-01,223,2021,Canada,19,3,2,51,8.64,5.71,17.28
16950,2021-11-01,477,2021,Canada,28,4,2,51,4.99,1.87,9.98
16950,2021-11-01,478,2021,Canada,28,4,2,51,9.99,3.74,19.98
23282,2021-11-02,480,2021,Northwest,37,4,2,64,2.29,0.86,4.58
23282,2021-11-02,528,2021,Northwest,37,4,2,64,4.99,1.87,9.98
23282,2021-11-02,536,2021,Northwest,37,4,2,64,29.99,11.22,59.98
11505,2021-11-02,223,2021,Canada,19,3,2,55,8.64,5.71,17.28
11505,2021-11-02,477,2021,Canada,28,4,2,55,4.99,1.87,9.98
11505,2021-11-02,479,2021,Canada,28,4,2,55,8.99,3.36,17.98
12648,2021-11-02,530,2021,United Kingdom,37,4,2,69,4.99,1.87,9.98
12648,2021-11-02,541,2021,United Kingdom,37,4,2,69,28.99,10.84,57.98
12648,2021-11-02,466,2021,United Kingdom,20,3,1,69,23.55,9.71,23.55
12648,2021-11-02,564,2021,United Kingdom,3,1,1,69,2384.07,1481.94,2384.07
22948,2021-11-02,477,2021,Australia,28,4,2,57,4.99,1.87,9.98
22948,2021-11-02,214,2021,Australia,31,4,1,57,34.99,13.09,34.99
12301,2021-11-02,480,2021,France,37,4,2,75,2.29,0.86,4.58
12301,2021-11-02,356,2021,France,1,1,1,75,2071.42,1117.86,2071.42
23588,2021-11-02,480,2021,Northwest,37,4,3,53,2.29,0.86,6.87
23588,2021-11-02,528,2021,Northwest,37,4,2,53,4.99,1.87,9.98
23588,2021-11-02,536,2021,Northwest,37,4,2,53,29.99,11.22,59.98
